v8-version,11,3,244,8,-node.17,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x11324d000,0x114b4486a,160587776
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x7ff81f068edd,0x7ff81f06a44c,149737472
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x7ff812195670,0x7ff8121be91c,149737472
shared-library,/usr/lib/system/libsystem_platform.dylib,0x7ff812200880,0x7ff812207553,149737472
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x7ff8121cfbf0,0x7ff8121d8728,149737472
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x7ff819380dd6,0x7ff8193864ca,149737472
shared-library,/usr/lib/system/libsystem_trace.dylib,0x7ff811f2a400,0x7ff811f4001a,149737472
shared-library,/usr/lib/system/libunwind.dylib,0x7ff81f042e90,0x7ff81f04846a,149737472
shared-library,/usr/lib/system/libxpc.dylib,0x7ff811ee6610,0x7ff811f1823e,149737472
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x7ff815759730,0x7ff815801960,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x7ff826a1ffc0,0x7ff826a1ffc0,149737472
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x7ff819fe9f85,0x7ff819feac04,149737472
shared-library,/usr/lib/libenergytrace.dylib,0x7ff817777759,0x7ff817777d3e,149737472
shared-library,/usr/lib/libbsm.0.dylib,0x7ff81e4cbbd4,0x7ff81e4d8fed,149737472
shared-library,/usr/lib/libz.1.dylib,0x7ff81ef92960,0x7ff81ef9f184,149737472
shared-library,/usr/lib/system/libkxld.dylib,0x7ff81f01a240,0x7ff81f030de4,149737472
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff8173b1da0,0x7ff81761c945,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff81ae10d40,0x7ff81ae1afa0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff8153dd520,0x7ff8154c0c25,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff81a0326a0,0x7ff81a0b296c,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff81ec70960,0x7ff81ec95303,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff81f15bbb0,0x7ff81f1acdd0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff819307a70,0x7ff8193665f0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8126d1740,0x7ff8128dea52,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff820634750,0x7ff8206747a8,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff81ae1eb68,0x7ff81ae3c17e,149737472
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff814d9f910,0x7ff8150922b0,149737472
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff812ea6d20,0x7ff812f1dfd0,149737472
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff81f1e6120,0x7ff81f1f83da,149737472
shared-library,/usr/lib/libcompression.dylib,0x7ff81f21c900,0x7ff81f27e494,149737472
shared-library,/usr/lib/libsqlite3.dylib,0x7ff818f810b0,0x7ff819129ed0,149737472
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff81938a610,0x7ff819d4e74f,149737472
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc2757c480,0x7ffc2758767a,149737472
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb2fc3f1d0,0x7ffb2fc7ccfa,149737472
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff818f67f30,0x7ff818f7b421,149737472
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff817779840,0x7ff8177cd4f8,149737472
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff81eb8c9c0,0x7ff81ebe528a,149737472
shared-library,/usr/lib/libcoretls.dylib,0x7ff81e4b3b80,0x7ff81e4c640b,149737472
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff82069c0b4,0x7ff82069cdf2,149737472
shared-library,/usr/lib/libpam.2.dylib,0x7ff81f216c7c,0x7ff81f219e99,149737472
shared-library,/usr/lib/libxar.1.dylib,0x7ff820713b30,0x7ff82071fab4,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff81ae498b0,0x7ff81ae7f13f,149737472
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff81a0ca4f0,0x7ff81a0d0166,149737472
shared-library,/usr/lib/libarchive.2.dylib,0x7ff81f0d3540,0x7ff81f146a12,149737472
shared-library,/usr/lib/libxml2.2.dylib,0x7ff81ae919b0,0x7ff81af51847,149737472
shared-library,/usr/lib/liblangid.dylib,0x7ff81d5d23b7,0x7ff81d5d2d78,149737472
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff82486a260,0x7ff824936620,149737472
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x7ffb1f515340,0x7ffb1f636070,149737472
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x7ffc142f90d0,0x7ffc142fda3a,149737472
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x7ffc14898660,0x7ffc148a71ab,149737472
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff822466ab0,0x7ff82281cd24,149737472
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff9181bbb40,0x7ff9181c0190,149737472
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff915ff3340,0x7ff915ff73aa,149737472
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff82839cee0,0x7ff8283adb8e,149737472
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff9181f9c70,0x7ff9181f9fab,149737472
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff82ab24820,0x7ff82ab26180,149737472
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9181cca10,0x7ff9181f135c,149737472
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc28bea840,0x7ffc28c24d03,149737472
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc28d253b0,0x7ffc28d98ad8,149737472
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82ab28490,0x7ff82ab3abf0,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81d5cd6eb,0x7ff81d5d0284,149737472
shared-library,/usr/lib/libpcap.A.dylib,0x7ff81f085460,0x7ff81f0a650a,149737472
shared-library,/usr/lib/libdns_services.dylib,0x7ff81937785f,0x7ff81937e0d8,149737472
shared-library,/usr/lib/libnetwork.dylib,0x7ff8173affc0,0x7ff8173affc0,149737472
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81e1cd6b0,0x7ff81e1d8ffe,149737472
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81c659710,0x7ff81c66906b,149737472
shared-library,/usr/lib/liblzma.5.dylib,0x7ff820682528,0x7ff8206947f7,149737472
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc28c71030,0x7ffc28d08f6a,149737472
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff81ec5a710,0x7ff81ec67ec5,149737472
shared-library,/usr/lib/libiconv.2.dylib,0x7ff81f0bace0,0x7ff81f0c06e4,149737472
shared-library,/usr/lib/libcharset.1.dylib,0x7ff81f00de1c,0x7ff81f00de80,149737472
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff820c06790,0x7ff820c0ecf9,149737472
shared-library,/usr/lib/libCheckFix.dylib,0x7ff81e4a9b10,0x7ff81e4af311,149737472
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff817801648,0x7ff817818530,149737472
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff81d5d4d60,0x7ff81d6b9290,149737472
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff819fecc60,0x7ff81a024900,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff826d25000,0x7ff826d25000,149737472
shared-library,/usr/lib/libmecab.dylib,0x7ff81e4dc5c0,0x7ff81e5275e0,149737472
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff812f2da00,0x7ff812f5d9b0,149737472
shared-library,/usr/lib/libgermantok.dylib,0x7ff81e534f90,0x7ff81e536dda,149737472
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff81f1c1e90,0x7ff81f1c2e26,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff81a0d1ee0,0x7ff81a6b99fa,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff8269f3000,0x7ff8269f3000,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff820755c40,0x7ff8208a3141,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff81dfbcde0,0x7ff81e18db3d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff812ad72c0,0x7ff812d4512e,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81f2fcfc0,0x7ff820620fb7,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff81e537fe8,0x7ff81e54ae8d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff81f200c20,0x7ff81f213a08,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81f2f710a,0x7ff81f2fb11c,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81d6e28b0,0x7ff81df4441d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff812e2f8b0,0x7ff812ea0fe9,149737472
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb2e5c9b90,0x7ffb2e9e92a6,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff81adf51a0,0x7ff81ae0889f,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff81ade905c,0x7ff81adefaa2,149737472
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff82069e0e0,0x7ff8206fa520,149737472
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff81e3ee370,0x7ff81e432780,149737472
shared-library,/usr/lib/libutil.dylib,0x7ff820722564,0x7ff820724964,149737472
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb2ca18a50,0x7ffb2cacfa73,149737472
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff8157193f0,0x7ff81574bb8a,149737472
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff81ae45b00,0x7ff81ae4778e,149737472
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb1d3f6854,0x7ffb1d401e47,149737472
shared-library,/usr/lib/libmis.dylib,0x7ff91819cc28,0x7ff9181a92d0,149737472
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff9282c1250,0x7ff9282c3690,149737472
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa25cc783f,0x7ffa25cc8a86,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff819fbeaf0,0x7ff819fe0851,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81f1c39c0,0x7ff81f1e1ec9,149737472
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff813e26ce0,0x7ff813fab4d8,149737472
shared-library,/usr/lib/libxslt.1.dylib,0x7ff8207257d0,0x7ff8207461a8,149737472
shared-library,/usr/lib/libcmph.dylib,0x7ff81f0c1868,0x7ff81f0cfcee,149737472
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81e19c0b0,0x7ff81e1c2109,149737472
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff81d6ddaa0,0x7ff81d6e10a5,149737472
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff812d4bd30,0x7ff812e080c2,149737472
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff81e477168,0x7ff81e491412,149737472
shared-library,/usr/lib/libTLE.dylib,0x7ffc276f7700,0x7ffc276feaf9,149737472
shared-library-end
profiler,begin,1000
tick,0x7ff8092c89aa,1584,0,0x0,6
new,CodeRange,0x10fd80000,0
tick,0x109e5efa0,2799,0,0x0,6
new,MemoryChunk,0xaa6b5f40000,262144
tick,0x10a23bc76,3985,0,0x0,6
new,MemoryChunk,0xaa63bb00000,262144
new,MemoryChunk,0xaa67ce00000,262144
new,MemoryChunk,0xaa61ab40000,262144
new,MemoryChunk,0xaa62fe80000,262144
tick,0x109d65e50,5150,0,0x0,6
heap-capacity,1030880
heap-available,4346312128
tick,0x109db4740,6159,0,0x0,6
new,MemoryChunk,0xaa659540000,262144
tick,0x109d2bb29,7442,0,0x0,6
new,MemoryChunk,0xaa6f9040000,270336
new,MemoryChunk,0xaa602bc0000,262144
new,MemoryChunk,0xaa641040000,262144
tick,0x10a232892,8592,0,0x0,6
new,MemoryChunk,0xaa666b00000,262144
tick,0x10a0c4640,9721,0,0x0,6
code-creation,Builtin,2,9967,0x10a53eac0,768,DeoptimizationEntry_Eager
code-creation,Builtin,2,10004,0x10a53ee00,772,DeoptimizationEntry_Lazy
code-creation,Builtin,2,10010,0x10a53f140,2720,RecordWriteSaveFP
code-creation,Builtin,2,10016,0x10a53fc00,1180,RecordWriteIgnoreFP
code-creation,Builtin,2,10021,0x10a5400c0,332,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,10027,0x10a540240,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,10032,0x10a5402c0,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,10038,0x10a540340,288,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10044,0x10a540480,336,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10050,0x10a540600,372,CallFunction_ReceiverIsAny
code-creation,Builtin,2,10056,0x10a540780,100,CallBoundFunction
code-creation,Builtin,2,10061,0x10a540800,844,CallWrappedFunction
code-creation,Builtin,2,10066,0x10a540b80,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,10072,0x10a540c40,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,10077,0x10a540d00,168,Call_ReceiverIsAny
code-creation,Builtin,2,10082,0x10a540dc0,976,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,10088,0x10a5411c0,968,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,10094,0x10a5415c0,1040,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,10101,0x10a541a00,1032,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,10107,0x10a541e40,1040,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,10112,0x10a542280,1032,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,10118,0x10a5426c0,924,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,10124,0x10a542a80,924,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,10130,0x10a542e40,924,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,10136,0x10a543200,732,CallProxy
code-creation,Builtin,2,10140,0x10a543500,152,CallVarargs
code-creation,Builtin,2,10144,0x10a5435c0,936,CallWithSpread
code-creation,Builtin,2,10149,0x10a543980,1948,CallWithSpread_Baseline
code-creation,Builtin,2,10154,0x10a544140,1908,CallWithSpread_WithFeedback
code-creation,Builtin,2,10160,0x10a5448c0,888,CallWithArrayLike
code-creation,Builtin,2,10165,0x10a544c40,1828,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,10170,0x10a545380,156,CallForwardVarargs
code-creation,Builtin,2,10188,0x10a545440,156,CallFunctionForwardVarargs
code-creation,Builtin,2,10194,0x10a545500,128,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,10199,0x10a5455c0,232,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,10206,0x10a5456c0,320,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,10212,0x10a545840,32,ConstructFunction
code-creation,Builtin,2,10217,0x10a545880,100,ConstructBoundFunction
code-creation,Builtin,2,10222,0x10a545900,28,ConstructedNonConstructable
code-creation,Builtin,2,10228,0x10a545940,100,Construct
code-creation,Builtin,2,10232,0x10a5459c0,152,ConstructVarargs
code-creation,Builtin,2,10237,0x10a545a80,968,ConstructWithSpread
code-creation,Builtin,2,10242,0x10a545e80,1764,ConstructWithSpread_Baseline
code-creation,Builtin,2,10247,0x10a546580,1744,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,10253,0x10a546c80,952,ConstructWithArrayLike
code-creation,Builtin,2,10258,0x10a547040,1684,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,10264,0x10a547700,196,ConstructForwardVarargs
code-creation,Builtin,2,10269,0x10a547800,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,10275,0x10a547900,776,Construct_Baseline
code-creation,Builtin,2,10280,0x10a547c40,800,Construct_WithFeedback
code-creation,Builtin,2,10285,0x10a547f80,444,JSConstructStubGeneric
code-creation,Builtin,2,10290,0x10a548140,340,JSBuiltinsConstructStub
code-creation,Builtin,2,10295,0x10a5482c0,772,FastNewObject
code-creation,Builtin,2,10300,0x10a548600,312,FastNewClosure
code-creation,Builtin,2,10304,0x10a548740,764,ConstructProxy
code-creation,Builtin,2,10309,0x10a548a40,192,JSEntry
code-creation,Builtin,2,10313,0x10a548b40,192,JSConstructEntry
code-creation,Builtin,2,10318,0x10a548c40,192,JSRunMicrotasksEntry
code-creation,Builtin,2,10323,0x10a548d40,100,JSEntryTrampoline
code-creation,Builtin,2,10328,0x10a548dc0,100,JSConstructEntryTrampoline
code-creation,Builtin,2,10333,0x10a548e40,256,ResumeGeneratorTrampoline
code-creation,Builtin,2,10338,0x10a548f80,1268,StringFromCodePointAt
code-creation,Builtin,2,10343,0x10a549480,708,StringEqual
code-creation,Builtin,2,10348,0x10a549780,328,StringGreaterThan
code-creation,Builtin,2,10353,0x10a549900,328,StringGreaterThanOrEqual
code-creation,Builtin,2,10358,0x10a549a80,328,StringLessThan
code-creation,Builtin,2,10363,0x10a549c00,328,StringLessThanOrEqual
code-creation,Builtin,2,10368,0x10a549d80,328,StringCompare
code-creation,Builtin,2,10372,0x10a549f00,2392,StringSubstring
code-creation,Builtin,2,10377,0x10a54a880,80,OrderedHashTableHealIndex
code-creation,Builtin,2,10382,0x10a54a900,876,InterpreterEntryTrampoline
code-creation,Builtin,2,10387,0x10a54ac80,888,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,10393,0x10a54b000,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,10399,0x10a54b080,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,10404,0x10a54b100,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,10410,0x10a54b180,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,10416,0x10a54b200,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,10422,0x10a54b280,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,10428,0x10a54b300,80,InterpreterEnterAtBytecode
code-creation,Builtin,2,10434,0x10a54b380,216,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,10439,0x10a54b480,96,InterpreterOnStackReplacement
code-creation,Builtin,2,10444,0x10a54b500,388,BaselineOutOfLinePrologue
code-creation,Builtin,2,10449,0x10a54b6c0,16,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,10455,0x10a54b700,100,BaselineOnStackReplacement
code-creation,Builtin,2,10460,0x10a54b780,84,BaselineLeaveFrame
code-creation,Builtin,2,10465,0x10a54b800,208,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,10471,0x10a54b900,216,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,10477,0x10a54ba00,184,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,10483,0x10a54bac0,36,MaglevOnStackReplacement
code-creation,Builtin,2,10494,0x10a54bb00,860,CompileLazy
code-creation,Builtin,2,10499,0x10a54be80,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,10505,0x10a54bf00,224,InstantiateAsmJs
code-creation,Builtin,2,10510,0x10a54c000,32,NotifyDeoptimized
code-creation,Builtin,2,10514,0x10a54c040,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,10520,0x10a54c080,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,10525,0x10a54c0c0,56,ContinueToJavaScriptBuiltin
