v8-version,11,3,244,8,-node.17,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x109145000,0x10aa3c86a,76161024
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x7ff81f068edd,0x7ff81f06a44c,149737472
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x7ff812195670,0x7ff8121be91c,149737472
shared-library,/usr/lib/system/libsystem_platform.dylib,0x7ff812200880,0x7ff812207553,149737472
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x7ff8121cfbf0,0x7ff8121d8728,149737472
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x7ff819380dd6,0x7ff8193864ca,149737472
shared-library,/usr/lib/system/libsystem_trace.dylib,0x7ff811f2a400,0x7ff811f4001a,149737472
shared-library,/usr/lib/system/libunwind.dylib,0x7ff81f042e90,0x7ff81f04846a,149737472
shared-library,/usr/lib/system/libxpc.dylib,0x7ff811ee6610,0x7ff811f1823e,149737472
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x7ff815759730,0x7ff815801960,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x7ff826a1ffc0,0x7ff826a1ffc0,149737472
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x7ff819fe9f85,0x7ff819feac04,149737472
shared-library,/usr/lib/libenergytrace.dylib,0x7ff817777759,0x7ff817777d3e,149737472
shared-library,/usr/lib/libbsm.0.dylib,0x7ff81e4cbbd4,0x7ff81e4d8fed,149737472
shared-library,/usr/lib/libz.1.dylib,0x7ff81ef92960,0x7ff81ef9f184,149737472
shared-library,/usr/lib/system/libkxld.dylib,0x7ff81f01a240,0x7ff81f030de4,149737472
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff8173b1da0,0x7ff81761c945,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff81ae10d40,0x7ff81ae1afa0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff8153dd520,0x7ff8154c0c25,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff81a0326a0,0x7ff81a0b296c,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff81ec70960,0x7ff81ec95303,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff81f15bbb0,0x7ff81f1acdd0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff819307a70,0x7ff8193665f0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8126d1740,0x7ff8128dea52,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff820634750,0x7ff8206747a8,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff81ae1eb68,0x7ff81ae3c17e,149737472
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff814d9f910,0x7ff8150922b0,149737472
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff812ea6d20,0x7ff812f1dfd0,149737472
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff81f1e6120,0x7ff81f1f83da,149737472
shared-library,/usr/lib/libcompression.dylib,0x7ff81f21c900,0x7ff81f27e494,149737472
shared-library,/usr/lib/libsqlite3.dylib,0x7ff818f810b0,0x7ff819129ed0,149737472
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff81938a610,0x7ff819d4e74f,149737472
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc2757c480,0x7ffc2758767a,149737472
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb2fc3f1d0,0x7ffb2fc7ccfa,149737472
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff818f67f30,0x7ff818f7b421,149737472
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff817779840,0x7ff8177cd4f8,149737472
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff81eb8c9c0,0x7ff81ebe528a,149737472
shared-library,/usr/lib/libcoretls.dylib,0x7ff81e4b3b80,0x7ff81e4c640b,149737472
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff82069c0b4,0x7ff82069cdf2,149737472
shared-library,/usr/lib/libpam.2.dylib,0x7ff81f216c7c,0x7ff81f219e99,149737472
shared-library,/usr/lib/libxar.1.dylib,0x7ff820713b30,0x7ff82071fab4,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff81ae498b0,0x7ff81ae7f13f,149737472
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff81a0ca4f0,0x7ff81a0d0166,149737472
shared-library,/usr/lib/libarchive.2.dylib,0x7ff81f0d3540,0x7ff81f146a12,149737472
shared-library,/usr/lib/libxml2.2.dylib,0x7ff81ae919b0,0x7ff81af51847,149737472
shared-library,/usr/lib/liblangid.dylib,0x7ff81d5d23b7,0x7ff81d5d2d78,149737472
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff82486a260,0x7ff824936620,149737472
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x7ffb1f515340,0x7ffb1f636070,149737472
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x7ffc142f90d0,0x7ffc142fda3a,149737472
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x7ffc14898660,0x7ffc148a71ab,149737472
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff822466ab0,0x7ff82281cd24,149737472
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff9181bbb40,0x7ff9181c0190,149737472
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff915ff3340,0x7ff915ff73aa,149737472
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff82839cee0,0x7ff8283adb8e,149737472
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff9181f9c70,0x7ff9181f9fab,149737472
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff82ab24820,0x7ff82ab26180,149737472
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9181cca10,0x7ff9181f135c,149737472
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc28bea840,0x7ffc28c24d03,149737472
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc28d253b0,0x7ffc28d98ad8,149737472
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82ab28490,0x7ff82ab3abf0,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81d5cd6eb,0x7ff81d5d0284,149737472
shared-library,/usr/lib/libpcap.A.dylib,0x7ff81f085460,0x7ff81f0a650a,149737472
shared-library,/usr/lib/libdns_services.dylib,0x7ff81937785f,0x7ff81937e0d8,149737472
shared-library,/usr/lib/libnetwork.dylib,0x7ff8173affc0,0x7ff8173affc0,149737472
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81e1cd6b0,0x7ff81e1d8ffe,149737472
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81c659710,0x7ff81c66906b,149737472
shared-library,/usr/lib/liblzma.5.dylib,0x7ff820682528,0x7ff8206947f7,149737472
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc28c71030,0x7ffc28d08f6a,149737472
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff81ec5a710,0x7ff81ec67ec5,149737472
shared-library,/usr/lib/libiconv.2.dylib,0x7ff81f0bace0,0x7ff81f0c06e4,149737472
shared-library,/usr/lib/libcharset.1.dylib,0x7ff81f00de1c,0x7ff81f00de80,149737472
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff820c06790,0x7ff820c0ecf9,149737472
shared-library,/usr/lib/libCheckFix.dylib,0x7ff81e4a9b10,0x7ff81e4af311,149737472
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff817801648,0x7ff817818530,149737472
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff81d5d4d60,0x7ff81d6b9290,149737472
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff819fecc60,0x7ff81a024900,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff826d25000,0x7ff826d25000,149737472
shared-library,/usr/lib/libmecab.dylib,0x7ff81e4dc5c0,0x7ff81e5275e0,149737472
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff812f2da00,0x7ff812f5d9b0,149737472
shared-library,/usr/lib/libgermantok.dylib,0x7ff81e534f90,0x7ff81e536dda,149737472
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff81f1c1e90,0x7ff81f1c2e26,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff81a0d1ee0,0x7ff81a6b99fa,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff8269f3000,0x7ff8269f3000,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff820755c40,0x7ff8208a3141,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff81dfbcde0,0x7ff81e18db3d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff812ad72c0,0x7ff812d4512e,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81f2fcfc0,0x7ff820620fb7,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff81e537fe8,0x7ff81e54ae8d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff81f200c20,0x7ff81f213a08,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81f2f710a,0x7ff81f2fb11c,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81d6e28b0,0x7ff81df4441d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff812e2f8b0,0x7ff812ea0fe9,149737472
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb2e5c9b90,0x7ffb2e9e92a6,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff81adf51a0,0x7ff81ae0889f,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff81ade905c,0x7ff81adefaa2,149737472
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff82069e0e0,0x7ff8206fa520,149737472
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff81e3ee370,0x7ff81e432780,149737472
shared-library,/usr/lib/libutil.dylib,0x7ff820722564,0x7ff820724964,149737472
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb2ca18a50,0x7ffb2cacfa73,149737472
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff8157193f0,0x7ff81574bb8a,149737472
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff81ae45b00,0x7ff81ae4778e,149737472
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb1d3f6854,0x7ffb1d401e47,149737472
shared-library,/usr/lib/libmis.dylib,0x7ff91819cc28,0x7ff9181a92d0,149737472
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff9282c1250,0x7ff9282c3690,149737472
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa25cc783f,0x7ffa25cc8a86,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff819fbeaf0,0x7ff819fe0851,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81f1c39c0,0x7ff81f1e1ec9,149737472
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff813e26ce0,0x7ff813fab4d8,149737472
shared-library,/usr/lib/libxslt.1.dylib,0x7ff8207257d0,0x7ff8207461a8,149737472
shared-library,/usr/lib/libcmph.dylib,0x7ff81f0c1868,0x7ff81f0cfcee,149737472
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81e19c0b0,0x7ff81e1c2109,149737472
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff81d6ddaa0,0x7ff81d6e10a5,149737472
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff812d4bd30,0x7ff812e080c2,149737472
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff81e477168,0x7ff81e491412,149737472
shared-library,/usr/lib/libTLE.dylib,0x7ffc276f7700,0x7ffc276feaf9,149737472
shared-library-end
profiler,begin,1000
tick,0x7ff8092c89aa,1493,0,0x0,6
new,CodeRange,0x10ac80000,0
new,MemoryChunk,0x1a7d1fa80000,262144
new,MemoryChunk,0x1a7dc0e40000,262144
new,MemoryChunk,0x1a7d63980000,262144
new,MemoryChunk,0x1a7dc79c0000,262144
new,MemoryChunk,0x1a7d12ec0000,262144
heap-capacity,1030880
heap-available,4346312128
new,MemoryChunk,0x1a7d211c0000,262144
tick,0x1050811d8,2748,0,0x0,6
new,MemoryChunk,0x1a7d85080000,270336
new,MemoryChunk,0x1a7d56880000,262144
new,MemoryChunk,0x1a7d4d0c0000,262144
tick,0x7ff809274ccb,3853,0,0x0,1
new,MemoryChunk,0x1a7d77000000,262144
code-creation,Builtin,2,4787,0x1054baac0,768,DeoptimizationEntry_Eager
code-creation,Builtin,2,4802,0x1054bae00,772,DeoptimizationEntry_Lazy
code-creation,Builtin,2,4808,0x1054bb140,2720,RecordWriteSaveFP
code-creation,Builtin,2,4813,0x1054bbc00,1180,RecordWriteIgnoreFP
code-creation,Builtin,2,4818,0x1054bc0c0,332,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,4824,0x1054bc240,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,4829,0x1054bc2c0,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,4834,0x1054bc340,288,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4840,0x1054bc480,336,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4846,0x1054bc600,372,CallFunction_ReceiverIsAny
code-creation,Builtin,2,4852,0x1054bc780,100,CallBoundFunction
code-creation,Builtin,2,4857,0x1054bc800,844,CallWrappedFunction
code-creation,Builtin,2,4862,0x1054bcb80,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4869,0x1054bcc40,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4888,0x1054bcd00,168,Call_ReceiverIsAny
code-creation,Builtin,2,4897,0x1054bcdc0,976,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4905,0x1054bd1c0,968,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,4914,0x1054bd5c0,1040,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4922,0x1054bda00,1032,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,4931,0x1054bde40,1040,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,4938,0x1054be280,1032,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,4945,0x1054be6c0,924,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,4953,0x1054bea80,924,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,4959,0x1054bee40,924,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,4965,0x1054bf200,732,CallProxy
code-creation,Builtin,2,4972,0x1054bf500,152,CallVarargs
code-creation,Builtin,2,4978,0x1054bf5c0,936,CallWithSpread
code-creation,Builtin,2,4985,0x1054bf980,1948,CallWithSpread_Baseline
tick,0x1048ef950,4994,0,0x0,6
code-creation,Builtin,2,5014,0x1054c0140,1908,CallWithSpread_WithFeedback
code-creation,Builtin,2,5022,0x1054c08c0,888,CallWithArrayLike
code-creation,Builtin,2,5028,0x1054c0c40,1828,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,5033,0x1054c1380,156,CallForwardVarargs
code-creation,Builtin,2,5038,0x1054c1440,156,CallFunctionForwardVarargs
code-creation,Builtin,2,5043,0x1054c1500,128,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,5059,0x1054c15c0,232,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,5066,0x1054c16c0,320,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,5073,0x1054c1840,32,ConstructFunction
code-creation,Builtin,2,5077,0x1054c1880,100,ConstructBoundFunction
code-creation,Builtin,2,5082,0x1054c1900,28,ConstructedNonConstructable
code-creation,Builtin,2,5088,0x1054c1940,100,Construct
code-creation,Builtin,2,5092,0x1054c19c0,152,ConstructVarargs
code-creation,Builtin,2,5097,0x1054c1a80,968,ConstructWithSpread
code-creation,Builtin,2,5102,0x1054c1e80,1764,ConstructWithSpread_Baseline
code-creation,Builtin,2,5107,0x1054c2580,1744,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,5113,0x1054c2c80,952,ConstructWithArrayLike
code-creation,Builtin,2,5118,0x1054c3040,1684,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,5123,0x1054c3700,196,ConstructForwardVarargs
code-creation,Builtin,2,5129,0x1054c3800,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,5134,0x1054c3900,776,Construct_Baseline
code-creation,Builtin,2,5139,0x1054c3c40,800,Construct_WithFeedback
code-creation,Builtin,2,5144,0x1054c3f80,444,JSConstructStubGeneric
code-creation,Builtin,2,5154,0x1054c4140,340,JSBuiltinsConstructStub
code-creation,Builtin,2,5159,0x1054c42c0,772,FastNewObject
code-creation,Builtin,2,5164,0x1054c4600,312,FastNewClosure
code-creation,Builtin,2,5168,0x1054c4740,764,ConstructProxy
code-creation,Builtin,2,5173,0x1054c4a40,192,JSEntry
code-creation,Builtin,2,5177,0x1054c4b40,192,JSConstructEntry
code-creation,Builtin,2,5182,0x1054c4c40,192,JSRunMicrotasksEntry
code-creation,Builtin,2,5187,0x1054c4d40,100,JSEntryTrampoline
code-creation,Builtin,2,5192,0x1054c4dc0,100,JSConstructEntryTrampoline
code-creation,Builtin,2,5197,0x1054c4e40,256,ResumeGeneratorTrampoline
code-creation,Builtin,2,5202,0x1054c4f80,1268,StringFromCodePointAt
code-creation,Builtin,2,5207,0x1054c5480,708,StringEqual
code-creation,Builtin,2,5212,0x1054c5780,328,StringGreaterThan
code-creation,Builtin,2,5217,0x1054c5900,328,StringGreaterThanOrEqual
code-creation,Builtin,2,5222,0x1054c5a80,328,StringLessThan
code-creation,Builtin,2,5227,0x1054c5c00,328,StringLessThanOrEqual
code-creation,Builtin,2,5232,0x1054c5d80,328,StringCompare
code-creation,Builtin,2,5240,0x1054c5f00,2392,StringSubstring
code-creation,Builtin,2,5245,0x1054c6880,80,OrderedHashTableHealIndex
code-creation,Builtin,2,5251,0x1054c6900,876,InterpreterEntryTrampoline
code-creation,Builtin,2,5256,0x1054c6c80,888,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,5289,0x1054c7000,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,5299,0x1054c7080,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,5309,0x1054c7100,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,5319,0x1054c7180,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,5325,0x1054c7200,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,5355,0x1054c7280,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,5365,0x1054c7300,80,InterpreterEnterAtBytecode
code-creation,Builtin,2,5371,0x1054c7380,216,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,5376,0x1054c7480,96,InterpreterOnStackReplacement
code-creation,Builtin,2,5382,0x1054c7500,388,BaselineOutOfLinePrologue
code-creation,Builtin,2,5387,0x1054c76c0,16,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,5393,0x1054c7700,100,BaselineOnStackReplacement
code-creation,Builtin,2,5398,0x1054c7780,84,BaselineLeaveFrame
code-creation,Builtin,2,5403,0x1054c7800,208,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,5433,0x1054c7900,216,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,5444,0x1054c7a00,184,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,5451,0x1054c7ac0,36,MaglevOnStackReplacement
code-creation,Builtin,2,5456,0x1054c7b00,860,CompileLazy
code-creation,Builtin,2,5461,0x1054c7e80,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,5467,0x1054c7f00,224,InstantiateAsmJs
code-creation,Builtin,2,5482,0x1054c8000,32,NotifyDeoptimized
code-creation,Builtin,2,5488,0x1054c8040,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,5493,0x1054c8080,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,5499,0x1054c80c0,56,ContinueToJavaScriptBuiltin
