v8-version,11,3,244,8,-node.17,0
v8-platform,macos,macos
shared-library,/usr/local/bin/node,0x118231000,0x119b2886a,202473472
shared-library,/usr/lib/system/libsystem_secinit.dylib,0x7ff81f068edd,0x7ff81f06a44c,149737472
shared-library,/usr/lib/system/libsystem_kernel.dylib,0x7ff812195670,0x7ff8121be91c,149737472
shared-library,/usr/lib/system/libsystem_platform.dylib,0x7ff812200880,0x7ff812207553,149737472
shared-library,/usr/lib/system/libsystem_pthread.dylib,0x7ff8121cfbf0,0x7ff8121d8728,149737472
shared-library,/usr/lib/system/libsystem_symptoms.dylib,0x7ff819380dd6,0x7ff8193864ca,149737472
shared-library,/usr/lib/system/libsystem_trace.dylib,0x7ff811f2a400,0x7ff811f4001a,149737472
shared-library,/usr/lib/system/libunwind.dylib,0x7ff81f042e90,0x7ff81f04846a,149737472
shared-library,/usr/lib/system/libxpc.dylib,0x7ff811ee6610,0x7ff811f1823e,149737472
shared-library,/System/Library/Frameworks/IOKit.framework/Versions/A/IOKit,0x7ff815759730,0x7ff815801960,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x7ff826a1ffc0,0x7ff826a1ffc0,149737472
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x7ff819fe9f85,0x7ff819feac04,149737472
shared-library,/usr/lib/libenergytrace.dylib,0x7ff817777759,0x7ff817777d3e,149737472
shared-library,/usr/lib/libbsm.0.dylib,0x7ff81e4cbbd4,0x7ff81e4d8fed,149737472
shared-library,/usr/lib/libz.1.dylib,0x7ff81ef92960,0x7ff81ef9f184,149737472
shared-library,/usr/lib/system/libkxld.dylib,0x7ff81f01a240,0x7ff81f030de4,149737472
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x7ff8173b1da0,0x7ff81761c945,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x7ff81ae10d40,0x7ff81ae1afa0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x7ff8153dd520,0x7ff8154c0c25,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x7ff81a0326a0,0x7ff81a0b296c,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff81ec70960,0x7ff81ec95303,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff81f15bbb0,0x7ff81f1acdd0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff819307a70,0x7ff8193665f0,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff8126d1740,0x7ff8128dea52,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff820634750,0x7ff8206747a8,149737472
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff81ae1eb68,0x7ff81ae3c17e,149737472
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff814d9f910,0x7ff8150922b0,149737472
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff812ea6d20,0x7ff812f1dfd0,149737472
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff81f1e6120,0x7ff81f1f83da,149737472
shared-library,/usr/lib/libcompression.dylib,0x7ff81f21c900,0x7ff81f27e494,149737472
shared-library,/usr/lib/libsqlite3.dylib,0x7ff818f810b0,0x7ff819129ed0,149737472
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff81938a610,0x7ff819d4e74f,149737472
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffc2757c480,0x7ffc2758767a,149737472
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb2fc3f1d0,0x7ffb2fc7ccfa,149737472
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff818f67f30,0x7ff818f7b421,149737472
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff817779840,0x7ff8177cd4f8,149737472
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff81eb8c9c0,0x7ff81ebe528a,149737472
shared-library,/usr/lib/libcoretls.dylib,0x7ff81e4b3b80,0x7ff81e4c640b,149737472
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff82069c0b4,0x7ff82069cdf2,149737472
shared-library,/usr/lib/libpam.2.dylib,0x7ff81f216c7c,0x7ff81f219e99,149737472
shared-library,/usr/lib/libxar.1.dylib,0x7ff820713b30,0x7ff82071fab4,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff81ae498b0,0x7ff81ae7f13f,149737472
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff81a0ca4f0,0x7ff81a0d0166,149737472
shared-library,/usr/lib/libarchive.2.dylib,0x7ff81f0d3540,0x7ff81f146a12,149737472
shared-library,/usr/lib/libxml2.2.dylib,0x7ff81ae919b0,0x7ff81af51847,149737472
shared-library,/usr/lib/liblangid.dylib,0x7ff81d5d23b7,0x7ff81d5d2d78,149737472
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff82486a260,0x7ff824936620,149737472
shared-library,/System/Library/PrivateFrameworks/CollectionsInternal.framework/Versions/A/CollectionsInternal,0x7ffb1f515340,0x7ffb1f636070,149737472
shared-library,/System/Library/PrivateFrameworks/ReflectionInternal.framework/Versions/A/ReflectionInternal,0x7ffc142f90d0,0x7ffc142fda3a,149737472
shared-library,/System/Library/PrivateFrameworks/RuntimeInternal.framework/Versions/A/RuntimeInternal,0x7ffc14898660,0x7ffc148a71ab,149737472
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff822466ab0,0x7ff82281cd24,149737472
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff9181bbb40,0x7ff9181c0190,149737472
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff915ff3340,0x7ff915ff73aa,149737472
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff82839cee0,0x7ff8283adb8e,149737472
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff9181f9c70,0x7ff9181f9fab,149737472
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff82ab24820,0x7ff82ab26180,149737472
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9181cca10,0x7ff9181f135c,149737472
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffc28bea840,0x7ffc28c24d03,149737472
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffc28d253b0,0x7ffc28d98ad8,149737472
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff82ab28490,0x7ff82ab3abf0,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff81d5cd6eb,0x7ff81d5d0284,149737472
shared-library,/usr/lib/libpcap.A.dylib,0x7ff81f085460,0x7ff81f0a650a,149737472
shared-library,/usr/lib/libdns_services.dylib,0x7ff81937785f,0x7ff81937e0d8,149737472
shared-library,/usr/lib/libnetwork.dylib,0x7ff8173affc0,0x7ff8173affc0,149737472
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff81e1cd6b0,0x7ff81e1d8ffe,149737472
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff81c659710,0x7ff81c66906b,149737472
shared-library,/usr/lib/liblzma.5.dylib,0x7ff820682528,0x7ff8206947f7,149737472
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffc28c71030,0x7ffc28d08f6a,149737472
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff81ec5a710,0x7ff81ec67ec5,149737472
shared-library,/usr/lib/libiconv.2.dylib,0x7ff81f0bace0,0x7ff81f0c06e4,149737472
shared-library,/usr/lib/libcharset.1.dylib,0x7ff81f00de1c,0x7ff81f00de80,149737472
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff820c06790,0x7ff820c0ecf9,149737472
shared-library,/usr/lib/libCheckFix.dylib,0x7ff81e4a9b10,0x7ff81e4af311,149737472
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff817801648,0x7ff817818530,149737472
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff81d5d4d60,0x7ff81d6b9290,149737472
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff819fecc60,0x7ff81a024900,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff826d25000,0x7ff826d25000,149737472
shared-library,/usr/lib/libmecab.dylib,0x7ff81e4dc5c0,0x7ff81e5275e0,149737472
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff812f2da00,0x7ff812f5d9b0,149737472
shared-library,/usr/lib/libgermantok.dylib,0x7ff81e534f90,0x7ff81e536dda,149737472
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff81f1c1e90,0x7ff81f1c2e26,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff81a0d1ee0,0x7ff81a6b99fa,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff8269f3000,0x7ff8269f3000,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff820755c40,0x7ff8208a3141,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff81dfbcde0,0x7ff81e18db3d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff812ad72c0,0x7ff812d4512e,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff81f2fcfc0,0x7ff820620fb7,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff81e537fe8,0x7ff81e54ae8d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff81f200c20,0x7ff81f213a08,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff81f2f710a,0x7ff81f2fb11c,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff81d6e28b0,0x7ff81df4441d,149737472
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x7ff812e2f8b0,0x7ff812ea0fe9,149737472
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x7ffb2e5c9b90,0x7ffb2e9e92a6,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x7ff81adf51a0,0x7ff81ae0889f,149737472
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x7ff81ade905c,0x7ff81adefaa2,149737472
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x7ff82069e0e0,0x7ff8206fa520,149737472
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x7ff81e3ee370,0x7ff81e432780,149737472
shared-library,/usr/lib/libutil.dylib,0x7ff820722564,0x7ff820724964,149737472
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x7ffb2ca18a50,0x7ffb2cacfa73,149737472
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x7ff8157193f0,0x7ff81574bb8a,149737472
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x7ff81ae45b00,0x7ff81ae4778e,149737472
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x7ffb1d3f6854,0x7ffb1d401e47,149737472
shared-library,/usr/lib/libmis.dylib,0x7ff91819cc28,0x7ff9181a92d0,149737472
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x7ff9282c1250,0x7ff9282c3690,149737472
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x7ffa25cc783f,0x7ffa25cc8a86,149737472
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x7ff819fbeaf0,0x7ff819fe0851,149737472
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x7ff81f1c39c0,0x7ff81f1e1ec9,149737472
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x7ff813e26ce0,0x7ff813fab4d8,149737472
shared-library,/usr/lib/libxslt.1.dylib,0x7ff8207257d0,0x7ff8207461a8,149737472
shared-library,/usr/lib/libcmph.dylib,0x7ff81f0c1868,0x7ff81f0cfcee,149737472
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x7ff81e19c0b0,0x7ff81e1c2109,149737472
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x7ff81d6ddaa0,0x7ff81d6e10a5,149737472
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x7ff812d4bd30,0x7ff812e080c2,149737472
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x7ff81e477168,0x7ff81e491412,149737472
shared-library,/usr/lib/libTLE.dylib,0x7ffc276f7700,0x7ffc276feaf9,149737472
shared-library-end
profiler,begin,1000
tick,0x7ff8092c89aa,1534,0,0x0,6
new,CodeRange,0x112580000,0
new,MemoryChunk,0x31e641940000,262144
new,MemoryChunk,0x31e63cc40000,262144
new,MemoryChunk,0x31e633140000,262144
new,MemoryChunk,0x31e66f800000,262144
new,MemoryChunk,0x31e6ed800000,262144
heap-capacity,1030880
heap-available,4346312128
new,MemoryChunk,0x31e693180000,262144
tick,0x10c8f7870,2778,0,0x0,6
new,MemoryChunk,0x31e655840000,270336
new,MemoryChunk,0x31e647c40000,262144
new,MemoryChunk,0x31e647a80000,262144
tick,0x10ca25b7b,4063,0,0x0,6
new,MemoryChunk,0x31e6ea1c0000,262144
code-creation,Builtin,2,4800,0x10cd30ac0,768,DeoptimizationEntry_Eager
code-creation,Builtin,2,4819,0x10cd30e00,772,DeoptimizationEntry_Lazy
code-creation,Builtin,2,4826,0x10cd31140,2720,RecordWriteSaveFP
code-creation,Builtin,2,4832,0x10cd31c00,1180,RecordWriteIgnoreFP
code-creation,Builtin,2,4837,0x10cd320c0,332,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,4843,0x10cd32240,116,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,4848,0x10cd322c0,64,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,4854,0x10cd32340,288,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4860,0x10cd32480,336,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4867,0x10cd32600,372,CallFunction_ReceiverIsAny
code-creation,Builtin,2,4872,0x10cd32780,100,CallBoundFunction
code-creation,Builtin,2,4877,0x10cd32800,844,CallWrappedFunction
code-creation,Builtin,2,4882,0x10cd32b80,168,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4888,0x10cd32c40,168,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4893,0x10cd32d00,168,Call_ReceiverIsAny
code-creation,Builtin,2,4898,0x10cd32dc0,976,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4904,0x10cd331c0,968,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,4910,0x10cd335c0,1040,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4917,0x10cd33a00,1032,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,4923,0x10cd33e40,1040,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,4929,0x10cd34280,1032,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,4935,0x10cd346c0,924,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,4941,0x10cd34a80,924,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,4947,0x10cd34e40,924,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,4953,0x10cd35200,732,CallProxy
code-creation,Builtin,2,4957,0x10cd35500,152,CallVarargs
code-creation,Builtin,2,4962,0x10cd355c0,936,CallWithSpread
code-creation,Builtin,2,4967,0x10cd35980,1948,CallWithSpread_Baseline
code-creation,Builtin,2,4972,0x10cd36140,1908,CallWithSpread_WithFeedback
code-creation,Builtin,2,4977,0x10cd368c0,888,CallWithArrayLike
code-creation,Builtin,2,4982,0x10cd36c40,1828,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,4987,0x10cd37380,156,CallForwardVarargs
code-creation,Builtin,2,4992,0x10cd37440,156,CallFunctionForwardVarargs
code-creation,Builtin,2,4998,0x10cd37500,128,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,5003,0x10cd375c0,232,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,5025,0x10cd376c0,320,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,5032,0x10cd37840,32,ConstructFunction
code-creation,Builtin,2,5037,0x10cd37880,100,ConstructBoundFunction
code-creation,Builtin,2,5042,0x10cd37900,28,ConstructedNonConstructable
code-creation,Builtin,2,5048,0x10cd37940,100,Construct
code-creation,Builtin,2,5052,0x10cd379c0,152,ConstructVarargs
code-creation,Builtin,2,5057,0x10cd37a80,968,ConstructWithSpread
code-creation,Builtin,2,5062,0x10cd37e80,1764,ConstructWithSpread_Baseline
code-creation,Builtin,2,5067,0x10cd38580,1744,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,5073,0x10cd38c80,952,ConstructWithArrayLike
code-creation,Builtin,2,5078,0x10cd39040,1684,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,5084,0x10cd39700,196,ConstructForwardVarargs
code-creation,Builtin,2,5089,0x10cd39800,196,ConstructFunctionForwardVarargs
code-creation,Builtin,2,5094,0x10cd39900,776,Construct_Baseline
code-creation,Builtin,2,5099,0x10cd39c40,800,Construct_WithFeedback
code-creation,Builtin,2,5104,0x10cd39f80,444,JSConstructStubGeneric
code-creation,Builtin,2,5110,0x10cd3a140,340,JSBuiltinsConstructStub
code-creation,Builtin,2,5115,0x10cd3a2c0,772,FastNewObject
code-creation,Builtin,2,5119,0x10cd3a600,312,FastNewClosure
code-creation,Builtin,2,5124,0x10cd3a740,764,ConstructProxy
code-creation,Builtin,2,5129,0x10cd3aa40,192,JSEntry
code-creation,Builtin,2,5133,0x10cd3ab40,192,JSConstructEntry
code-creation,Builtin,2,5138,0x10cd3ac40,192,JSRunMicrotasksEntry
code-creation,Builtin,2,5143,0x10cd3ad40,100,JSEntryTrampoline
code-creation,Builtin,2,5148,0x10cd3adc0,100,JSConstructEntryTrampoline
code-creation,Builtin,2,5153,0x10cd3ae40,256,ResumeGeneratorTrampoline
code-creation,Builtin,2,5158,0x10cd3af80,1268,StringFromCodePointAt
code-creation,Builtin,2,5164,0x10cd3b480,708,StringEqual
code-creation,Builtin,2,5168,0x10cd3b780,328,StringGreaterThan
code-creation,Builtin,2,5173,0x10cd3b900,328,StringGreaterThanOrEqual
code-creation,Builtin,2,5178,0x10cd3ba80,328,StringLessThan
code-creation,Builtin,2,5194,0x10cd3bc00,328,StringLessThanOrEqual
code-creation,Builtin,2,5201,0x10cd3bd80,328,StringCompare
code-creation,Builtin,2,5209,0x10cd3bf00,2392,StringSubstring
code-creation,Builtin,2,5214,0x10cd3c880,80,OrderedHashTableHealIndex
code-creation,Builtin,2,5221,0x10cd3c900,876,InterpreterEntryTrampoline
code-creation,Builtin,2,5229,0x10cd3cc80,888,InterpreterEntryTrampolineForProfiling
code-creation,Builtin,2,5237,0x10cd3d000,76,InterpreterPushArgsThenCall
code-creation,Builtin,2,5243,0x10cd3d080,84,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,5250,0x10cd3d100,84,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,5257,0x10cd3d180,84,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,5262,0x10cd3d200,84,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,5268,0x10cd3d280,88,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,5275,0x10cd3d300,80,InterpreterEnterAtBytecode
code-creation,Builtin,2,5282,0x10cd3d380,216,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,5289,0x10cd3d480,96,InterpreterOnStackReplacement
code-creation,Builtin,2,5295,0x10cd3d500,388,BaselineOutOfLinePrologue
code-creation,Builtin,2,5302,0x10cd3d6c0,16,BaselineOutOfLinePrologueDeopt
code-creation,Builtin,2,5308,0x10cd3d700,100,BaselineOnStackReplacement
code-creation,Builtin,2,5313,0x10cd3d780,84,BaselineLeaveFrame
code-creation,Builtin,2,5318,0x10cd3d800,208,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,5324,0x10cd3d900,216,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,5330,0x10cd3da00,184,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,5336,0x10cd3dac0,36,MaglevOnStackReplacement
tick,0x7ff8092cbace,5348,0,0x0,6
code-creation,Builtin,2,5368,0x10cd3db00,860,CompileLazy
code-creation,Builtin,2,5378,0x10cd3de80,72,CompileLazyDeoptimizedCode
code-creation,Builtin,2,5385,0x10cd3df00,224,InstantiateAsmJs
code-creation,Builtin,2,5401,0x10cd3e000,32,NotifyDeoptimized
code-creation,Builtin,2,5407,0x10cd3e040,52,ContinueToCodeStubBuiltin
code-creation,Builtin,2,5412,0x10cd3e080,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,5418,0x10cd3e0c0,56,ContinueToJavaScriptBuiltin
